ECM File Output,,,,,
Filename (includes date): 2025-09-08-10-32-dic13-170.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: 2breaks, crater on bottom piece,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 33.41241015624998,,,,,
Y Right: 106.94491406249993,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 178.7359375,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 188.7359375,,,,,
X max Position (raw - not laser corrected): 945.5078125,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
90.945,366.5,0.0,3.2982e-08,--,na
90.945,366.75,0.0,3.32712e-08,--,na
90.945,367.0,0.0,3.348565e-08,--,na
90.945,367.25,0.0,3.311115e-08,--,na
90.945,367.5,0.0,3.34544e-08,--,na
90.945,367.75,0.0,3.3232249999999996e-08,--,na
90.945,368.0,0.0,3.25292e-08,--,na
90.945,368.25,0.0,3.22414e-08,--,na
90.945,368.5,0.0,3.35153e-08,--,na
90.945,368.75,0.0,3.256255e-08,--,na
90.945,369.0,0.0,3.26743e-08,--,na
90.945,369.25,0.0,3.26222e-08,--,na
90.945,369.5,0.0,3.2551600000000004e-08,--,na
90.945,369.75,0.0,3.28678e-08,--,na
90.945,370.0,0.0,3.21225e-08,--,na
90.945,370.25,0.0,3.18654e-08,--,na
90.945,370.5,0.0,3.1166e-08,--,na
90.945,370.75,0.0,3.22509e-08,--,na
90.945,371.0,0.0,3.256965e-08,--,na
90.945,371.25,0.0,3.2716399999999995e-08,--,na
90.945,371.5,0.0,3.29418e-08,--,na
90.945,371.75,0.0,3.32616e-08,--,na
90.945,372.0,0.0,3.273125e-08,--,na
90.945,372.25,0.0,3.27307e-08,--,na
90.945,372.5,0.0,3.30833e-08,--,na
90.945,372.75,0.0,3.33511e-08,--,na
90.945,373.0,0.0,3.30631e-08,--,na
90.945,373.25,0.0,3.4147050000000004e-08,--,na
90.945,373.5,0.0,3.40438e-08,--,na
90.945,373.75,0.0,3.47031e-08,--,na
90.945,374.0,0.0,3.468755e-08,--,na
90.945,374.25,0.0,3.5528450000000003e-08,--,na
90.945,374.5,0.0,3.58398e-08,--,na
90.945,374.75,0.0,3.60224e-08,--,na
90.945,375.0,0.0,3.66925e-08,--,na
90.945,375.25,0.0,3.6508100000000004e-08,--,na
90.945,375.5,0.0,3.72422e-08,--,na
90.945,375.75,0.0,3.763555e-08,--,na
90.945,376.0,0.0,3.83464e-08,--,na
90.945,376.25,0.0,3.93173e-08,--,na
90.945,376.5,0.0,3.9237e-08,--,na
90.945,376.75,0.0,3.9845250000000004e-08,--,na
90.945,377.0,0.0,4.044705e-08,--,na
90.945,377.25,0.0,4.11143e-08,--,na
90.945,377.5,0.0,4.12856e-08,--,na
90.945,377.75,0.0,4.15779e-08,--,na
90.945,378.0,0.0,4.257205e-08,--,na
90.945,378.25,0.0,4.34353e-08,--,na
90.945,378.5,0.0,4.26849e-08,--,na
90.945,378.75,0.0,4.42296e-08,--,na
90.945,379.0,0.0,4.578685e-08,--,na
90.945,379.25,0.0,4.5728600000000004e-08,--,na
90.945,379.5,0.0,4.60338e-08,--,na
90.945,379.75,0.0,4.57157e-08,--,na
90.945,380.0,0.0,4.7021e-08,--,na
90.945,380.25,0.0,4.77084e-08,--,na
90.945,380.5,0.0,4.77613e-08,--,na
90.945,380.75,0.0,4.83722e-08,--,na
90.945,381.0,0.0,4.8853700000000006e-08,--,na
90.945,381.25,0.0,4.924645e-08,--,na
90.945,381.5,0.0,4.97137e-08,--,na
90.945,381.75,0.0,4.91422e-08,--,na
90.945,382.0,0.0,4.9477800000000004e-08,--,na
90.945,382.25,0.0,4.9626e-08,--,na
90.945,382.5,0.0,4.9862e-08,--,na
90.945,382.75,0.0,5.001975e-08,--,na
90.945,383.0,0.0,5.0352e-08,--,na
90.945,383.25,0.0,5.099425e-08,--,na
90.945,383.5,0.0,5.05916e-08,--,na
90.945,383.75,0.0,5.071955e-08,--,na
90.945,384.0,0.0,5.114535e-08,--,na
90.945,384.25,0.0,5.11563e-08,--,na
90.945,384.5,0.0,5.09551e-08,--,na
90.945,384.75,0.0,5.014385e-08,--,na
90.945,385.0,0.0,4.99621e-08,--,na
90.945,385.25,0.0,5.05374e-08,--,na
90.945,385.5,0.0,5.12832e-08,--,na
90.945,385.75,0.0,4.9773000000000005e-08,--,na
90.945,386.0,0.0,4.98088e-08,--,na
90.945,386.25,0.0,4.96355e-08,--,na
90.945,386.5,0.0,5.01729e-08,--,na
90.945,386.75,0.0,4.9767699999999996e-08,--,na
90.945,387.0,0.0,4.984485e-08,--,na
90.945,387.25,0.0,4.97787e-08,--,na
90.945,387.5,0.0,4.98628e-08,--,na
90.945,387.75,0.0,4.949245e-08,--,na
90.945,388.0,0.0,4.93953e-08,--,na
90.945,388.25,0.0,4.98012e-08,--,na
90.945,388.5,0.0,4.95946e-08,--,na
90.945,388.75,0.0,4.90593e-08,--,na
90.945,389.0,0.0,4.811515e-08,--,na
90.945,389.25,0.0,4.84118e-08,--,na
90.945,389.5,0.0,4.882385e-08,--,na
90.945,389.75,0.0,4.79392e-08,--,na
90.945,390.0,0.0,4.814935e-08,--,na
90.945,390.25,0.0,4.76931e-08,--,na
90.945,390.5,0.0,4.7784049999999996e-08,--,na
90.945,390.75,0.0,4.775515e-08,--,na
90.945,391.0,0.0,4.8139e-08,--,na
90.945,391.25,0.0,4.76954e-08,--,na
90.945,391.5,0.0,4.7313499999999995e-08,--,na
90.945,391.75,0.0,4.61573e-08,--,na
90.945,392.0,0.0,4.63623e-08,--,na
90.945,392.25,0.0,4.55748e-08,--,na
90.945,392.5,0.0,4.596655e-08,--,na
90.945,392.75,0.0,4.50637e-08,--,na
90.945,393.0,0.0,4.52599e-08,--,na
90.945,393.25,0.0,4.46437e-08,--,na
90.945,393.5,0.0,4.4080200000000006e-08,--,na
90.945,393.75,0.0,4.32486e-08,--,na
90.945,394.0,0.0,4.31166e-08,--,na
90.945,394.25,0.0,4.2567e-08,--,na
90.945,394.5,0.0,4.24819e-08,--,na
90.945,394.75,0.0,4.266065e-08,--,na
90.945,395.0,0.0,4.141515e-08,--,na
90.945,395.25,0.0,3.96877e-08,--,na
90.945,395.5,0.0,4.00383e-08,--,na
90.945,395.75,0.0,3.9718100000000004e-08,--,na
90.945,396.0,0.0,3.902915e-08,--,na
90.945,396.25,0.0,3.82857e-08,--,na
90.945,396.5,0.0,3.8037600000000004e-08,--,na
90.945,396.75,0.0,3.72928e-08,--,na
90.945,397.0,0.0,3.75393e-08,--,na
90.945,397.25,0.0,3.57627e-08,--,na
90.945,397.5,0.0,3.6448750000000004e-08,--,na
90.945,397.75,0.0,3.52162e-08,--,na
90.945,398.0,0.0,3.50092e-08,--,na
90.945,398.25,0.0,3.45285e-08,--,na
90.945,398.5,0.0,3.44178e-08,--,na
90.945,398.75,0.0,3.368465e-08,--,na
90.945,399.0,0.0,3.33367e-08,--,na
90.945,399.25,0.0,3.288195e-08,--,na
90.945,399.5,0.0,3.35764e-08,--,na
90.945,399.75,0.0,3.236025e-08,--,na
90.945,400.0,0.0,3.31216e-08,--,na
90.945,400.25,0.0,3.27299e-08,--,na
90.945,400.5,0.0,3.283875e-08,--,na
90.945,400.75,0.0,3.24623e-08,--,na
90.945,401.0,0.0,3.350405e-08,--,na
90.945,401.25,0.0,3.2936e-08,--,na
90.945,401.5,0.0,3.3005849999999996e-08,--,na
90.945,401.75,0.0,3.321065e-08,--,na
90.945,402.0,0.0,3.26509e-08,--,na
90.945,402.25,0.0,3.40227e-08,--,na
90.945,402.5,0.0,3.388995e-08,--,na
90.945,402.75,0.0,3.42745e-08,--,na
90.945,403.0,0.0,3.44845e-08,--,na
90.945,403.25,0.0,3.55488e-08,--,na
90.945,403.5,0.0,3.510725e-08,--,na
90.945,403.75,0.0,3.51698e-08,--,na
90.945,404.0,0.0,3.61772e-08,--,na
90.945,404.25,0.0,3.6853e-08,--,na
90.945,404.5,0.0,3.702045e-08,--,na
90.945,404.75,0.0,3.72292e-08,--,na
90.945,405.0,0.0,3.82754e-08,--,na
90.945,405.25,0.0,3.86783e-08,--,na
90.945,405.5,0.0,3.87987e-08,--,na
90.945,405.75,0.0,3.97896e-08,--,na
90.945,406.0,0.0,3.99347e-08,--,na
90.945,406.25,0.0,3.87223e-08,--,na
90.945,406.5,0.0,4.070785e-08,--,na
90.945,406.75,0.0,4.086505e-08,--,na
90.945,407.0,0.0,4.0473e-08,--,na
90.945,407.25,0.0,4.1506249999999995e-08,--,na
90.945,407.5,0.0,4.22641e-08,--,na
90.945,407.75,0.0,4.2664000000000004e-08,--,na
90.945,408.0,0.0,4.242675e-08,--,na
90.945,408.25,0.0,4.37699e-08,--,na
90.945,408.5,0.0,4.35071e-08,--,na
90.945,408.75,0.0,4.402795e-08,--,na
90.945,409.0,0.0,4.46107e-08,--,na
90.945,409.25,0.0,4.53686e-08,--,na
90.945,409.5,0.0,4.572695e-08,--,na
90.945,409.75,0.0,4.562255e-08,--,na
90.945,410.0,0.0,4.45504e-08,--,na
90.945,410.25,0.0,4.53804e-08,--,na
90.945,410.5,0.0,4.5834100000000004e-08,--,na
90.945,410.75,0.0,4.55426e-08,--,na
90.945,411.0,0.0,4.57282e-08,--,na
90.945,411.25,0.0,4.54279e-08,--,na
90.945,411.5,0.0,4.594895e-08,--,na
90.945,411.75,0.0,4.670625e-08,--,na
90.945,412.0,0.0,4.5151e-08,--,na
90.945,412.25,0.0,4.75385e-08,--,na
90.945,412.5,0.0,4.625465e-08,--,na
90.945,412.75,0.0,4.530705e-08,--,na
90.945,413.0,0.0,4.57861e-08,--,na
90.945,413.25,0.0,4.57239e-08,--,na
90.945,413.5,0.0,4.51094e-08,--,na
90.945,413.75,0.0,4.506315e-08,--,na
90.945,414.0,0.0,4.43414e-08,--,na
90.945,414.25,0.0,4.444945e-08,--,na
90.945,414.5,0.0,4.41504e-08,--,na
90.945,414.75,0.0,4.3676e-08,--,na
90.945,415.0,0.0,4.27778e-08,--,na
90.945,415.25,0.0,4.31412e-08,--,na
90.945,415.5,0.0,4.26987e-08,--,na
90.945,415.75,0.0,4.206145e-08,--,na
90.945,416.0,0.0,4.14416e-08,--,na
90.945,416.25,0.0,4.117255e-08,--,na
90.945,416.5,0.0,4.089645e-08,--,na
90.945,416.75,0.0,4.07287e-08,--,na
90.945,417.0,0.0,4.034615e-08,--,na
90.945,417.25,0.0,4.01715e-08,--,na
90.945,417.5,0.0,4.03803e-08,--,na
90.945,417.75,0.0,3.974455e-08,--,na
90.945,418.0,0.0,4.00896e-08,--,na
90.945,418.25,0.0,3.9687599999999996e-08,--,na
90.945,418.5,0.0,3.95922e-08,--,na
90.945,418.75,0.0,3.94731e-08,--,na
90.945,419.0,0.0,3.97573e-08,--,na
90.945,419.25,0.0,4.00042e-08,--,na
90.945,419.5,0.0,3.9691550000000004e-08,--,na
90.945,419.75,0.0,3.88113e-08,--,na
90.945,420.0,0.0,3.94767e-08,--,na
90.945,420.25,0.0,4.10511e-08,--,na
90.945,420.5,0.0,4.0690949999999994e-08,--,na
90.945,420.75,0.0,4.01882e-08,--,na
90.945,421.0,0.0,4.15607e-08,--,na
90.945,421.25,0.0,4.0597249999999996e-08,--,na
90.945,421.5,0.0,4.07398e-08,--,na
90.945,421.75,0.0,4.071345e-08,--,na
90.945,422.0,0.0,4.0594e-08,--,na
90.945,422.25,0.0,4.07286e-08,--,na
90.945,422.5,0.0,4.12442e-08,--,na
90.945,422.75,0.0,4.12777e-08,--,na
90.945,423.0,0.0,4.36497e-08,--,na
90.945,423.25,0.0,4.1743850000000005e-08,--,na
90.945,423.5,0.0,4.2523150000000004e-08,--,na
90.945,423.75,0.0,4.23759e-08,--,na
90.945,424.0,0.0,4.2773e-08,--,na
90.945,424.25,0.0,4.313975e-08,--,na
90.945,424.5,0.0,4.3052149999999996e-08,--,na
90.945,424.75,0.0,4.309925e-08,--,na
90.945,425.0,0.0,4.30762e-08,--,na
90.945,425.25,0.0,4.26735e-08,--,na
90.945,425.5,0.0,4.22705e-08,--,na
90.945,425.75,0.0,4.30439e-08,--,na
90.945,426.0,0.0,4.23937e-08,--,na
90.945,426.25,0.0,4.22944e-08,--,na
90.945,426.5,0.0,4.0671e-08,--,na
90.945,426.75,0.0,4.137025e-08,--,na
90.945,427.0,0.0,4.12546e-08,--,na
90.945,427.25,0.0,4.1075749999999996e-08,--,na
90.945,427.5,0.0,4.13649e-08,--,na
90.945,427.75,0.0,4.060405e-08,--,na
90.945,428.0,0.0,3.99968e-08,--,na
90.945,428.25,0.0,3.9747449999999996e-08,--,na
90.945,428.5,0.0,3.93816e-08,--,na
90.945,428.75,0.0,4.08905e-08,--,na
90.945,429.0,0.0,3.85324e-08,--,na
90.945,429.25,0.0,3.911565e-08,--,na
90.945,429.5,0.0,3.94056e-08,--,na
90.945,429.75,0.0,3.96879e-08,--,na
90.945,430.0,0.0,3.83226e-08,--,na
90.945,430.25,0.0,3.86808e-08,--,na
90.945,430.5,0.0,3.88854e-08,--,na
90.945,430.75,0.0,3.89224e-08,--,na
90.945,431.0,0.0,3.87811e-08,--,na
90.945,431.25,0.0,3.8653499999999996e-08,--,na
90.945,431.5,0.0,3.8609600000000004e-08,--,na
90.945,431.75,0.0,3.68418e-08,--,na
90.945,432.0,0.0,3.803225e-08,--,na
90.945,432.25,0.0,3.88006e-08,--,na
90.945,432.5,0.0,3.82953e-08,--,na
90.945,432.75,0.0,3.75838e-08,--,na
90.945,433.0,0.0,3.8162e-08,--,na
90.945,433.25,0.0,3.84026e-08,--,na
90.945,433.5,0.0,3.921985e-08,--,na
90.945,433.75,0.0,3.86712e-08,--,na
90.945,434.0,0.0,3.845335e-08,--,na
90.945,434.25,0.0,3.80339e-08,--,na
90.945,434.5,0.0,3.82662e-08,--,na
90.945,434.75,0.0,3.7928849999999994e-08,--,na
90.945,435.0,0.0,3.77057e-08,--,na
90.945,435.25,0.0,3.81144e-08,--,na
90.945,435.5,0.0,3.900585e-08,--,na
90.945,435.75,0.0,3.60628e-08,--,na
90.945,436.0,0.0,3.85021e-08,--,na
90.945,436.25,0.0,3.894765e-08,--,na
90.945,436.5,0.0,3.852325e-08,--,na
90.945,436.75,0.0,3.87386e-08,--,na
90.945,437.0,0.0,3.87055e-08,--,na
90.945,437.25,0.0,3.87104e-08,--,na
90.945,437.5,0.0,3.946665e-08,--,na
90.945,437.75,0.0,3.8381e-08,--,na
90.945,438.0,0.0,3.83591e-08,--,na
90.945,438.25,0.0,3.88951e-08,--,na
90.945,438.5,0.0,3.86394e-08,--,na
90.945,438.75,0.0,3.85336e-08,--,na
90.945,439.0,0.0,3.95127e-08,--,na
90.945,439.25,0.0,3.91042e-08,--,na
90.945,439.5,0.0,3.85808e-08,--,na
90.945,439.75,0.0,3.811045e-08,--,na
90.945,440.0,0.0,3.72748e-08,--,na
90.945,440.25,0.0,3.82573e-08,--,na
90.945,440.5,0.0,3.812525e-08,--,na
90.945,440.75,0.0,3.83948e-08,--,na
90.945,441.0,0.0,3.816115e-08,--,na
90.945,441.25,0.0,3.84522e-08,--,na
90.945,441.5,0.0,3.8533449999999996e-08,--,na
90.945,441.75,0.0,3.81602e-08,--,na
90.945,442.0,0.0,3.794835e-08,--,na
90.945,442.25,0.0,3.7427200000000006e-08,--,na
90.945,442.5,0.0,3.69726e-08,--,na
90.945,442.75,0.0,3.76316e-08,--,na
90.945,443.0,0.0,3.839865e-08,--,na
90.945,443.25,0.0,3.76897e-08,--,na
90.945,443.5,0.0,3.78762e-08,--,na
90.945,443.75,0.0,3.74768e-08,--,na
90.945,444.0,0.0,3.73986e-08,--,na
90.945,444.25,0.0,3.77335e-08,--,na
90.945,444.5,0.0,3.7361e-08,--,na
90.945,444.75,0.0,3.76459e-08,--,na
90.945,445.0,0.0,3.70438e-08,--,na
90.945,445.25,0.0,3.7075e-08,--,na
90.945,445.5,0.0,3.7432100000000006e-08,--,na
90.945,445.75,0.0,3.73828e-08,--,na
90.945,446.0,0.0,3.797795e-08,--,na
90.945,446.25,0.0,3.7859999999999996e-08,--,na
90.945,446.5,0.0,3.82706e-08,--,na
90.945,446.75,0.0,3.7897100000000004e-08,--,na
90.945,447.0,0.0,3.70438e-08,--,na
90.945,447.25,0.0,3.80777e-08,--,na
90.945,447.5,0.0,3.73949e-08,--,na
90.945,447.75,0.0,3.7066750000000003e-08,--,na
90.945,448.0,0.0,3.7962200000000004e-08,--,na
90.945,448.25,0.0,3.72003e-08,--,na
90.945,448.5,0.0,3.8444e-08,--,na
90.945,448.75,0.0,3.746935e-08,--,na
90.945,449.0,0.0,3.71838e-08,--,na
90.945,449.25,0.0,3.755065e-08,--,na
90.945,449.5,0.0,3.73331e-08,--,na
90.945,449.75,0.0,3.73656e-08,--,na
90.945,450.0,0.0,3.7093749999999994e-08,--,na
90.945,450.25,0.0,3.714595e-08,--,na
90.945,450.5,0.0,3.67801e-08,--,na
90.945,450.75,0.0,3.659845e-08,--,na
90.945,451.0,0.0,3.58463e-08,--,na
90.945,451.25,0.0,3.67591e-08,--,na
90.945,451.5,0.0,3.64329e-08,--,na
90.945,451.75,0.0,3.644765e-08,--,na
90.945,452.0,0.0,3.56142e-08,--,na
90.945,452.25,0.0,3.5778000000000004e-08,--,na
90.945,452.5,0.0,3.55749e-08,--,na
90.945,452.75,0.0,3.562515e-08,--,na
90.945,453.0,0.0,3.43518e-08,--,na
90.945,453.25,0.0,3.53281e-08,--,na
90.945,453.5,0.0,3.43503e-08,--,na
90.945,453.75,0.0,3.474755e-08,--,na
90.945,454.0,0.0,3.47918e-08,--,na
90.945,454.25,0.0,3.31169e-08,--,na
90.945,454.5,0.0,3.33587e-08,--,na
90.945,454.75,0.0,3.302075e-08,--,na
90.945,455.0,0.0,3.33178e-08,--,na
90.945,455.25,0.0,3.35382e-08,--,na
90.945,455.5,0.0,3.31926e-08,--,na
90.945,455.75,0.0,3.22278e-08,--,na
90.945,456.0,0.0,3.2419200000000005e-08,--,na
90.945,456.25,0.0,3.181235e-08,--,na
90.945,456.5,0.0,3.21461e-08,--,na
90.945,456.75,0.0,3.22413e-08,--,na
90.945,457.0,0.0,3.1667e-08,--,na
90.945,457.25,0.0,3.0987199999999996e-08,--,na
90.945,457.5,0.0,3.12995e-08,--,na
90.945,457.75,0.0,2.99739e-08,--,na
90.945,458.0,0.0,3.19995e-08,--,na
90.945,458.25,0.0,3.056605e-08,--,na
90.945,458.5,0.0,3.11177e-08,--,na
90.945,458.75,0.0,3.06511e-08,--,na
90.945,459.0,0.0,3.04344e-08,--,na
90.945,459.25,0.0,3.030115e-08,--,na
90.945,459.5,0.0,2.98262e-08,--,na
90.945,459.75,0.0,2.97127e-08,--,na
90.945,460.0,0.0,2.97407e-08,--,na
90.945,460.25,0.0,2.97078e-08,--,na
90.945,460.5,0.0,3.15828e-08,--,na
90.945,460.75,0.0,2.9054100000000002e-08,--,na
90.945,461.0,0.0,3.01147e-08,--,na
90.945,461.25,0.0,2.92394e-08,--,na
90.945,461.5,0.0,2.9365e-08,--,na
90.945,461.75,0.0,2.912745e-08,--,na
90.945,462.0,0.0,2.8875800000000002e-08,--,na
90.945,462.25,0.0,2.80722e-08,--,na
90.945,462.5,0.0,2.93278e-08,--,na
90.945,462.75,0.0,2.937985e-08,--,na
90.945,463.0,0.0,2.948205e-08,--,na
90.945,463.25,0.0,2.75278e-08,--,na
90.945,463.5,0.0,2.91373e-08,--,na
90.945,463.75,0.0,2.894795e-08,--,na
90.945,464.0,0.0,2.90788e-08,--,na
90.945,464.25,0.0,2.90868e-08,--,na
90.945,464.5,0.0,2.9063e-08,--,na
90.945,464.75,0.0,2.962315e-08,--,na
90.945,465.0,0.0,2.89494e-08,--,na
90.945,465.25,0.0,2.86794e-08,--,na
90.945,465.5,0.0,2.918975e-08,--,na
90.945,465.75,0.0,2.96873e-08,--,na
90.945,466.0,0.0,2.93094e-08,--,na
90.945,466.25,0.0,2.98124e-08,--,na
90.945,466.5,0.0,2.86513e-08,--,na
90.945,466.75,0.0,2.924155e-08,--,na
90.945,467.0,0.0,3.03725e-08,--,na
90.945,467.25,0.0,2.95003e-08,--,na
90.945,467.5,0.0,3.00545e-08,--,na
90.945,467.75,0.0,3.02792e-08,--,na
90.945,468.0,0.0,2.99138e-08,--,na
90.945,468.25,0.0,3.03044e-08,--,na
90.945,468.5,0.0,3.013585e-08,--,na
90.945,468.75,0.0,3.05291e-08,--,na
90.945,469.0,0.0,3.1252e-08,--,na
90.945,469.25,0.0,3.02403e-08,--,na
90.945,469.5,0.0,3.06418e-08,--,na
90.945,469.75,0.0,2.9710300000000002e-08,--,na
90.945,470.0,0.0,3.10143e-08,--,na
90.945,470.25,0.0,3.04479e-08,--,na
90.945,470.5,0.0,3.05099e-08,--,na
90.945,470.75,0.0,3.12908e-08,--,na
90.945,471.0,0.0,3.14855e-08,--,na
90.945,471.25,0.0,3.14771e-08,--,na
90.945,471.5,0.0,3.07004e-08,--,na
90.945,471.75,0.0,3.09504e-08,--,na
90.945,472.0,0.0,3.22948e-08,--,na
90.945,472.25,0.0,3.16868e-08,--,na
90.945,472.5,0.0,3.185005e-08,--,na
90.945,472.75,0.0,3.1467950000000005e-08,--,na
90.945,473.0,0.0,3.13659e-08,--,na
90.945,473.25,0.0,3.15927e-08,--,na
90.945,473.5,0.0,3.19012e-08,--,na
90.945,473.75,0.0,3.220575e-08,--,na
90.945,474.0,0.0,3.19771e-08,--,na
90.945,474.25,0.0,3.18606e-08,--,na
90.945,474.5,0.0,3.14334e-08,--,na
90.945,474.75,0.0,3.01138e-08,--,na
90.945,475.0,0.0,3.264835e-08,--,na
90.945,475.25,0.0,2.96764e-08,--,na
90.945,475.5,0.0,3.13562e-08,--,na
90.945,475.75,0.0,3.238155e-08,--,na
90.945,476.0,0.0,3.15774e-08,--,na
90.945,476.25,0.0,3.11793e-08,--,na
90.945,476.5,0.0,3.1409049999999996e-08,--,na
90.945,476.75,0.0,3.1180850000000005e-08,--,na
90.945,477.0,0.0,3.10991e-08,--,na
90.945,477.25,0.0,3.08584e-08,--,na
90.945,477.5,0.0,3.11578e-08,--,na
90.945,477.75,0.0,3.076555e-08,--,na
90.945,478.0,0.0,3.110585e-08,--,na
90.945,478.25,0.0,3.07319e-08,--,na
90.945,478.5,0.0,3.01954e-08,--,na
90.945,478.75,0.0,2.970975e-08,--,na
90.945,479.0,0.0,3.056555e-08,--,na
90.945,479.25,0.0,3.02834e-08,--,na
90.945,479.5,0.0,2.97378e-08,--,na
90.945,479.75,0.0,2.92265e-08,--,na
90.945,480.0,0.0,2.985515e-08,--,na
90.945,480.25,0.0,2.9295e-08,--,na
90.945,480.5,0.0,2.87514e-08,--,na
90.945,480.75,0.0,2.89653e-08,--,na
90.945,481.0,0.0,2.91289e-08,--,na
90.945,481.25,0.0,2.90205e-08,--,na
90.945,481.5,0.0,3.022785e-08,--,na
90.945,481.75,0.0,2.78655e-08,--,na
90.945,482.0,0.0,2.77444e-08,--,na
90.945,482.25,0.0,2.80895e-08,--,na
90.945,482.5,0.0,2.80596e-08,--,na
90.945,482.75,0.0,2.7402850000000002e-08,--,na
90.945,483.0,0.0,2.72698e-08,--,na
90.945,483.25,0.0,2.835665e-08,--,na
90.945,483.5,0.0,3.08134e-08,--,na
90.945,483.75,0.0,2.73294e-08,--,na
90.945,484.0,0.0,2.81453e-08,--,na
90.945,484.25,0.0,2.75173e-08,--,na
90.945,484.5,0.0,2.83875e-08,--,na
90.945,484.75,0.0,2.7259949999999998e-08,--,na
90.945,485.0,0.0,2.6959e-08,--,na
90.945,485.25,0.0,2.76809e-08,--,na
90.945,485.5,0.0,2.76895e-08,--,na
90.945,485.75,0.0,2.787235e-08,--,na
90.945,486.0,0.0,2.70269e-08,--,na
90.945,486.25,0.0,2.75666e-08,--,na
90.945,486.5,0.0,2.76732e-08,--,na
90.945,486.75,0.0,2.585825e-08,--,na
90.945,487.0,0.0,2.65774e-08,--,na
90.945,487.25,0.0,2.8299e-08,--,na
90.945,487.5,0.0,2.80275e-08,--,na
90.945,487.75,0.0,2.67235e-08,--,na
90.945,488.0,0.0,2.84139e-08,--,na
90.945,488.25,0.0,2.823995e-08,--,na
90.945,488.5,0.0,2.86454e-08,--,na
90.945,488.75,0.0,2.98477e-08,--,na
90.945,489.0,0.0,2.85488e-08,--,na
90.945,489.25,0.0,2.989235e-08,--,na
90.945,489.5,0.0,3.055415e-08,--,na
90.945,489.75,0.0,3.03305e-08,--,na
90.945,490.0,0.0,2.893615e-08,--,na
90.945,490.25,0.0,3.17405e-08,--,na
90.945,490.5,0.0,3.2328349999999996e-08,--,na
90.945,490.75,0.0,3.274e-08,--,na
90.945,491.0,0.0,3.41558e-08,--,na
90.945,491.25,0.0,3.380985e-08,--,na
90.945,491.5,0.0,3.40859e-08,--,na
90.945,491.75,0.0,3.527335e-08,--,na
90.945,492.0,0.0,3.62834e-08,--,na
90.945,492.25,0.0,3.598855e-08,--,na
90.945,492.5,0.0,3.67152e-08,--,na
90.945,492.75,0.0,3.8818400000000006e-08,--,na
90.945,493.0,0.0,3.91103e-08,--,na
90.945,493.25,0.0,3.9362799999999996e-08,--,na
90.945,493.5,0.0,4.003745e-08,--,na
90.945,493.75,0.0,4.05552e-08,--,na
90.945,494.0,0.0,4.15804e-08,--,na
90.945,494.25,0.0,4.226015e-08,--,na
90.945,494.5,0.0,4.305005e-08,--,na
90.945,494.75,0.0,4.4095e-08,--,na
90.945,495.0,0.0,4.37873e-08,--,na
90.945,495.25,0.0,4.555705e-08,--,na
90.945,495.5,0.0,4.482845e-08,--,na
90.945,495.75,0.0,4.45624e-08,--,na
90.945,496.0,0.0,4.77659e-08,--,na
90.945,496.25,0.0,4.857885e-08,--,na
90.945,496.5,0.0,4.865935e-08,--,na
90.945,496.75,0.0,5.0517249999999995e-08,--,na
90.945,497.0,0.0,4.99271e-08,--,na
90.945,497.25,0.0,5.04407e-08,--,na
90.945,497.5,0.0,5.2029050000000005e-08,--,na
90.945,497.75,0.0,5.149295e-08,--,na
90.945,498.0,0.0,5.30213e-08,--,na
90.945,498.25,0.0,5.23513e-08,--,na
90.945,498.5,0.0,5.31085e-08,--,na
90.945,498.75,0.0,5.306355e-08,--,na
90.945,499.0,0.0,5.34635e-08,--,na
90.945,499.25,0.0,5.5025850000000004e-08,--,na
90.945,499.5,0.0,5.34682e-08,--,na
90.945,499.75,0.0,5.481725e-08,--,na
90.945,500.0,0.0,5.41971e-08,--,na
90.945,500.25,0.0,5.50347e-08,--,na
90.945,500.5,0.0,5.32853e-08,--,na
90.945,500.75,0.0,5.54072e-08,--,na
90.945,501.0,0.0,5.58422e-08,--,na
90.945,501.25,0.0,5.432405e-08,--,na
90.945,501.5,0.0,5.419815e-08,--,na
90.945,501.75,0.0,5.3951e-08,--,na
90.945,502.0,0.0,5.44474e-08,--,na
90.945,502.25,0.0,5.3277149999999996e-08,--,na
90.945,502.5,0.0,5.200845e-08,--,na
90.945,502.75,0.0,5.28485e-08,--,na
90.945,503.0,0.0,5.2360800000000004e-08,--,na
90.945,503.25,0.0,5.21975e-08,--,na
90.945,503.5,0.0,5.18294e-08,--,na
90.945,503.75,0.0,5.20313e-08,--,na
90.945,504.0,0.0,5.0471300000000005e-08,--,na
90.945,504.25,0.0,5.26675e-08,--,na
90.945,504.5,0.0,4.93123e-08,--,na
