ECM File Output,,,,,
Filename (includes date): 2025-09-08-15-31-den13a-175.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: redo for x axis, 6 breaks!!!!!,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 5,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 34.887792968749984,,,,,
Y Right: 102.02862499999995,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 19.3265625,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 19.3265625,,,,,
X max Position (raw - not laser corrected): 922.0812500000001,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
86.029,113.0,0.0,6.21464e-08,--,na
86.029,113.25,0.0,6.310645e-08,--,na
86.029,113.5,0.0,6.251355e-08,--,na
86.029,113.75,0.0,6.11316e-08,--,na
86.029,114.0,0.0,6.30855e-08,--,na
86.029,114.25,0.0,6.24279e-08,--,na
86.029,114.5,1.0,6.27521e-08,--,na
86.029,114.75,1.0,6.256255000000001e-08,--,na
86.029,115.0,1.0,6.07435e-08,--,na
86.029,115.25,1.0,6.096335e-08,--,na
86.029,115.5,1.0,6.10727e-08,--,na
86.029,115.75,1.0,5.95151e-08,--,na
86.029,116.0,1.0,5.85356e-08,--,na
86.029,116.25,1.0,5.82326e-08,--,na
86.029,116.5,1.0,5.774305e-08,--,na
86.029,116.75,1.0,5.6401e-08,--,na
86.029,117.0,1.0,5.518385e-08,--,na
86.029,117.25,1.0,5.30645e-08,--,na
86.029,117.5,1.0,5.30923e-08,--,na
86.029,117.75,1.0,5.204295e-08,--,na
86.029,118.0,1.0,5.13372e-08,--,na
86.029,118.25,1.0,5.111075e-08,--,na
86.029,118.5,1.0,4.946115e-08,--,na
86.029,118.75,1.0,4.73447e-08,--,na
86.029,119.0,1.0,4.69837e-08,--,na
86.029,119.25,1.0,4.61239e-08,--,na
86.029,119.5,1.0,4.6348950000000004e-08,--,na
86.029,119.75,1.0,4.4612150000000004e-08,--,na
86.029,120.0,1.0,4.36454e-08,--,na
86.029,120.25,1.0,4.094775e-08,--,na
86.029,120.5,1.0,3.8611300000000004e-08,--,na
86.029,120.75,1.0,3.43678e-08,--,na
86.029,121.0,1.0,2.9038950000000003e-08,--,na
86.029,121.25,1.0,2.32962e-08,--,na
86.029,121.5,1.0,2.0991e-08,--,na
86.029,121.75,1.0,2.08252e-08,--,na
86.029,122.0,1.0,1.88674e-08,--,na
86.029,122.25,1.0,1.80909e-08,--,na
86.029,122.5,1.0,1.651985e-08,--,na
86.029,122.75,1.0,1.78109e-08,--,na
86.029,123.0,1.0,1.8105600000000002e-08,--,na
86.029,123.25,1.0,1.83552e-08,--,na
86.029,123.5,1.0,1.8602749999999998e-08,--,na
86.029,123.75,1.0,1.85208e-08,--,na
86.029,124.0,1.0,1.915795e-08,--,na
86.029,124.25,1.0,1.98954e-08,--,na
86.029,124.5,1.0,2.090045e-08,--,na
86.029,124.75,1.0,2.1987e-08,--,na
86.029,125.0,1.0,2.254695e-08,--,na
86.029,125.25,1.0,2.42139e-08,--,na
86.029,125.5,1.0,2.474595e-08,--,na
86.029,125.75,1.0,2.569695e-08,--,na
86.029,126.0,1.0,2.66847e-08,--,na
86.029,126.25,1.0,2.80097e-08,--,na
86.029,126.5,1.0,3.0817650000000006e-08,--,na
86.029,126.75,1.0,3.13089e-08,--,na
86.029,127.0,0.0,3.257955e-08,--,na
86.029,127.25,0.0,3.38662e-08,--,na
86.029,127.5,0.0,3.5152499999999997e-08,--,na
86.029,127.75,0.0,3.61748e-08,--,na
86.029,128.0,0.0,3.779215e-08,--,na
86.029,128.25,0.0,3.83963e-08,--,na
86.029,128.5,0.0,3.8924899999999994e-08,--,na
86.029,128.75,0.0,3.96587e-08,--,na
86.029,129.0,0.0,3.96906e-08,--,na
86.029,129.25,0.0,4.1720299999999995e-08,--,na
86.029,129.5,0.0,4.1556449999999996e-08,--,na
86.029,129.75,0.0,4.23812e-08,--,na
86.029,130.0,0.0,4.16045e-08,--,na
86.029,130.25,0.0,4.30501e-08,--,na
86.029,130.5,0.0,4.32859e-08,--,na
86.029,130.75,0.0,4.30357e-08,--,na
86.029,131.0,0.0,4.371835e-08,--,na
86.029,131.25,0.0,4.2315700000000004e-08,--,na
86.029,131.5,0.0,4.310265e-08,--,na
86.029,131.75,0.0,4.49321e-08,--,na
86.029,132.0,0.0,4.3250299999999997e-08,--,na
86.029,132.25,0.0,4.358365e-08,--,na
86.029,132.5,0.0,4.447315e-08,--,na
86.029,132.75,0.0,4.30906e-08,--,na
86.029,133.0,0.0,4.40615e-08,--,na
86.029,133.25,0.0,4.4411e-08,--,na
86.029,133.5,0.0,4.4183299999999996e-08,--,na
86.029,133.75,0.0,4.46697e-08,--,na
86.029,134.0,0.0,4.49936e-08,--,na
86.029,134.25,0.0,4.556205e-08,--,na
86.029,134.5,0.0,4.4994899999999995e-08,--,na
86.029,134.75,0.0,4.51637e-08,--,na
86.029,135.0,0.0,4.64445e-08,--,na
86.029,135.25,0.0,4.65576e-08,--,na
86.029,135.5,0.0,4.5031650000000003e-08,--,na
86.029,135.75,0.0,4.59228e-08,--,na
86.029,136.0,0.0,4.518475e-08,--,na
86.029,136.25,0.0,4.55898e-08,--,na
86.029,136.5,0.0,4.407105e-08,--,na
86.029,136.75,0.0,4.47859e-08,--,na
86.029,137.0,0.0,4.4686649999999996e-08,--,na
86.029,137.25,0.0,4.4952350000000003e-08,--,na
86.029,137.5,0.0,4.49712e-08,--,na
86.029,137.75,0.0,4.5159899999999997e-08,--,na
86.029,138.0,0.0,4.4265799999999997e-08,--,na
86.029,138.25,0.0,4.52049e-08,--,na
86.029,138.5,0.0,4.49983e-08,--,na
86.029,138.75,0.0,4.50961e-08,--,na
86.029,139.0,0.0,4.566385e-08,--,na
86.029,139.25,0.0,4.50177e-08,--,na
86.029,139.5,0.0,4.45054e-08,--,na
86.029,139.75,0.0,4.3984449999999997e-08,--,na
86.029,140.0,0.0,4.2722599999999996e-08,--,na
86.029,140.25,0.0,4.56622e-08,--,na
86.029,140.5,0.0,4.499525e-08,--,na
86.029,140.75,0.0,4.50143e-08,--,na
86.029,141.0,0.0,4.478735e-08,--,na
86.029,141.25,0.0,4.53682e-08,--,na
86.029,141.5,0.0,4.47297e-08,--,na
86.029,141.75,0.0,4.3634799999999996e-08,--,na
86.029,142.0,0.0,4.42743e-08,--,na
86.029,142.25,0.0,4.44592e-08,--,na
86.029,142.5,0.0,4.3663e-08,--,na
86.029,142.75,0.0,4.46205e-08,--,na
86.029,143.0,0.0,4.48207e-08,--,na
86.029,143.25,0.0,4.3920549999999996e-08,--,na
86.029,143.5,0.0,4.36734e-08,--,na
86.029,143.75,0.0,4.418085e-08,--,na
86.029,144.0,0.0,4.3483649999999995e-08,--,na
86.029,144.25,0.0,4.44332e-08,--,na
86.029,144.5,0.0,4.369e-08,--,na
86.029,144.75,0.0,4.301005e-08,--,na
86.029,145.0,0.0,4.3512399999999995e-08,--,na
86.029,145.25,0.0,4.60747e-08,--,na
86.029,145.5,0.0,4.2601199999999996e-08,--,na
86.029,145.75,0.0,4.23971e-08,--,na
86.029,146.0,0.0,4.323355e-08,--,na
86.029,146.25,0.0,4.368145e-08,--,na
86.029,146.5,0.0,4.45269e-08,--,na
86.029,146.75,0.0,4.3317500000000004e-08,--,na
86.029,147.0,0.0,4.328245e-08,--,na
86.029,147.25,0.0,4.27021e-08,--,na
86.029,147.5,0.0,4.35115e-08,--,na
86.029,147.75,0.0,4.4375950000000004e-08,--,na
86.029,148.0,0.0,4.235e-08,--,na
86.029,148.25,0.0,4.42732e-08,--,na
86.029,148.5,0.0,4.2426e-08,--,na
86.029,148.75,0.0,4.3014650000000006e-08,--,na
86.029,149.0,0.0,4.22966e-08,--,na
86.029,149.25,0.0,4.318405e-08,--,na
86.029,149.5,0.0,4.32985e-08,--,na
86.029,149.75,0.0,4.3095500000000004e-08,--,na
86.029,150.0,0.0,4.23568e-08,--,na
86.029,150.25,0.0,4.1546e-08,--,na
86.029,150.5,0.0,4.19524e-08,--,na
86.029,150.75,0.0,4.18624e-08,--,na
86.029,151.0,0.0,4.043605e-08,--,na
86.029,151.25,0.0,4.266165e-08,--,na
86.029,151.5,0.0,4.25066e-08,--,na
86.029,151.75,0.0,4.33201e-08,--,na
86.029,152.0,0.0,4.246495e-08,--,na
86.029,152.25,0.0,4.14908e-08,--,na
86.029,152.5,0.0,4.2618449999999996e-08,--,na
86.029,152.75,0.0,4.28356e-08,--,na
86.029,153.0,0.0,4.129635e-08,--,na
86.029,153.25,0.0,4.29562e-08,--,na
86.029,153.5,0.0,4.22694e-08,--,na
86.029,153.75,0.0,4.08742e-08,--,na
86.029,154.0,0.0,4.3473900000000004e-08,--,na
86.029,154.25,0.0,4.386945e-08,--,na
86.029,154.5,0.0,4.2566e-08,--,na
86.029,154.75,0.0,4.23367e-08,--,na
86.029,155.0,0.0,5.13198e-08,--,na
86.029,155.25,0.0,4.2855050000000005e-08,--,na
86.029,155.5,0.0,4.05216e-08,--,na
86.029,155.75,0.0,4.20915e-08,--,na
86.029,156.0,0.0,4.250915e-08,--,na
86.029,156.25,0.0,4.2863949999999997e-08,--,na
86.029,156.5,0.0,3.97945e-08,--,na
86.029,156.75,0.0,4.197065e-08,--,na
86.029,157.0,0.0,4.1742949999999996e-08,--,na
86.029,157.25,0.0,4.18375e-08,--,na
86.029,157.5,0.0,4.215645e-08,--,na
86.029,157.75,0.0,4.3901099999999996e-08,--,na
86.029,158.0,0.0,4.22069e-08,--,na
86.029,158.25,0.0,4.25823e-08,--,na
86.029,158.5,0.0,4.20655e-08,--,na
86.029,158.75,0.0,4.26163e-08,--,na
86.029,159.0,0.0,4.194825e-08,--,na
86.029,159.25,0.0,4.52662e-08,--,na
86.029,159.5,0.0,4.162945e-08,--,na
86.029,159.75,0.0,4.3651e-08,--,na
86.029,160.0,0.0,3.8906299999999994e-08,--,na
86.029,160.25,0.0,4.14119e-08,--,na
86.029,160.5,0.0,4.34675e-08,--,na
86.029,160.75,0.0,4.36907e-08,--,na
86.029,161.0,0.0,4.256395e-08,--,na
86.029,161.25,0.0,4.51288e-08,--,na
86.029,161.5,0.0,4.091105e-08,--,na
86.029,161.75,0.0,4.1935699999999996e-08,--,na
86.029,162.0,0.0,4.25416e-08,--,na
86.029,162.25,0.0,4.14518e-08,--,na
86.029,162.5,0.0,3.9419500000000004e-08,--,na
86.029,162.75,0.0,4.28414e-08,--,na
86.029,163.0,0.0,4.251875e-08,--,na
86.029,163.25,0.0,4.10467e-08,--,na
86.029,163.5,0.0,4.12584e-08,--,na
86.029,163.75,0.0,4.067605e-08,--,na
86.029,164.0,0.0,4.250875e-08,--,na
86.029,164.25,0.0,4.1442e-08,--,na
86.029,164.5,0.0,4.16868e-08,--,na
86.029,164.75,0.0,4.078165e-08,--,na
86.029,165.0,0.0,3.68309e-08,--,na
86.029,165.25,0.0,4.1023e-08,--,na
86.029,165.5,0.0,4.08733e-08,--,na
86.029,165.75,0.0,4.15681e-08,--,na
86.029,166.0,0.0,4.16308e-08,--,na
86.029,166.25,0.0,4.17325e-08,--,na
86.029,166.5,0.0,4.084045e-08,--,na
86.029,166.75,0.0,4.073835e-08,--,na
86.029,167.0,0.0,4.1126999999999995e-08,--,na
86.029,167.25,0.0,3.6824e-08,--,na
86.029,167.5,0.0,3.952825e-08,--,na
86.029,167.75,0.0,3.911265e-08,--,na
86.029,168.0,0.0,3.8345599999999996e-08,--,na
86.029,168.25,0.0,3.98552e-08,--,na
86.029,168.5,0.0,3.76905e-08,--,na
86.029,168.75,0.0,4.06212e-08,--,na
86.029,169.0,0.0,4.154065e-08,--,na
86.029,169.25,0.0,4.19667e-08,--,na
86.029,169.5,0.0,4.11482e-08,--,na
86.029,169.75,0.0,4.041595e-08,--,na
86.029,170.0,0.0,3.996165e-08,--,na
86.029,170.25,0.0,4.02453e-08,--,na
86.029,170.5,0.0,4.2261e-08,--,na
86.029,170.75,0.0,4.0582549999999996e-08,--,na
86.029,171.0,0.0,3.9253749999999995e-08,--,na
86.029,171.25,0.0,3.93671e-08,--,na
86.029,171.5,0.0,4.16302e-08,--,na
86.029,171.75,0.0,3.988915e-08,--,na
86.029,172.0,0.0,4.10526e-08,--,na
86.029,172.25,0.0,4.12599e-08,--,na
86.029,172.5,0.0,4.07732e-08,--,na
86.029,172.75,0.0,4.00154e-08,--,na
86.029,173.0,0.0,3.77353e-08,--,na
86.029,173.25,0.0,3.90095e-08,--,na
86.029,173.5,0.0,3.733105e-08,--,na
86.029,173.75,0.0,3.700825e-08,--,na
86.029,174.0,0.0,3.94458e-08,--,na
86.029,174.25,0.0,4.01349e-08,--,na
86.029,174.5,0.0,3.96893e-08,--,na
86.029,174.75,0.0,3.79906e-08,--,na
86.029,175.0,0.0,3.92087e-08,--,na
86.029,175.25,0.0,4.29226e-08,--,na
86.029,175.5,0.0,3.86754e-08,--,na
86.029,175.75,0.0,3.805585e-08,--,na
86.029,176.0,0.0,4.03956e-08,--,na
86.029,176.25,0.0,3.922015e-08,--,na
86.029,176.5,0.0,3.9289249999999996e-08,--,na
86.029,176.75,0.0,3.90308e-08,--,na
86.029,177.0,0.0,3.845e-08,--,na
86.029,177.25,0.0,3.70294e-08,--,na
86.029,177.5,0.0,3.74406e-08,--,na
86.029,177.75,0.0,3.69251e-08,--,na
86.029,178.0,0.0,3.85786e-08,--,na
86.029,178.25,0.0,3.83728e-08,--,na
86.029,178.5,0.0,3.63866e-08,--,na
86.029,178.75,0.0,3.7764649999999995e-08,--,na
86.029,179.0,0.0,3.8076e-08,--,na
86.029,179.25,0.0,3.85174e-08,--,na
86.029,179.5,0.0,3.66735e-08,--,na
86.029,179.75,0.0,3.17612e-08,--,na
86.029,180.0,0.0,3.57429e-08,--,na
86.029,180.25,0.0,3.5983199999999996e-08,--,na
86.029,180.5,0.0,3.67486e-08,--,na
86.029,180.75,0.0,3.55101e-08,--,na
86.029,181.0,0.0,3.52431e-08,--,na
86.029,181.25,0.0,3.336205e-08,--,na
86.029,181.5,0.0,3.33632e-08,--,na
86.029,181.75,0.0,3.53338e-08,--,na
86.029,182.0,0.0,3.4731550000000005e-08,--,na
86.029,182.25,0.0,3.30851e-08,--,na
86.029,182.5,0.0,3.45506e-08,--,na
86.029,182.75,0.0,3.23481e-08,--,na
86.029,183.0,0.0,3.25077e-08,--,na
86.029,183.25,0.0,3.30898e-08,--,na
86.029,183.5,0.0,3.387705e-08,--,na
86.029,183.75,0.0,3.40737e-08,--,na
86.029,184.0,0.0,3.259715e-08,--,na
86.029,184.25,0.0,3.187345e-08,--,na
86.029,184.5,0.0,3.53304e-08,--,na
86.029,184.75,0.0,3.29699e-08,--,na
86.029,185.0,0.0,3.30862e-08,--,na
86.029,185.25,0.0,3.17973e-08,--,na
86.029,185.5,0.0,2.9909e-08,--,na
86.029,185.75,0.0,3.16725e-08,--,na
86.029,186.0,0.0,3.26324e-08,--,na
86.029,186.25,0.0,3.2649150000000005e-08,--,na
86.029,186.5,0.0,3.18607e-08,--,na
86.029,186.75,0.0,3.2072699999999996e-08,--,na
86.029,187.0,0.0,3.15296e-08,--,na
86.029,187.25,0.0,3.1598249999999996e-08,--,na
86.029,187.5,0.0,3.252415e-08,--,na
86.029,187.75,0.0,3.23638e-08,--,na
86.029,188.0,0.0,3.0065049999999994e-08,--,na
86.029,188.25,0.0,3.24751e-08,--,na
86.029,188.5,0.0,3.1565500000000006e-08,--,na
86.029,188.75,0.0,2.9850700000000004e-08,--,na
86.029,189.0,0.0,3.15515e-08,--,na
86.029,189.25,0.0,2.97102e-08,--,na
86.029,189.5,0.0,3.210865e-08,--,na
86.029,189.75,0.0,3.175345e-08,--,na
86.029,190.0,0.0,2.89342e-08,--,na
86.029,190.25,0.0,3.21316e-08,--,na
86.029,190.5,0.0,3.2322500000000004e-08,--,na
86.029,190.75,0.0,3.22413e-08,--,na
86.029,191.0,0.0,3.27073e-08,--,na
86.029,191.25,0.0,3.258775e-08,--,na
86.029,191.5,0.0,3.20362e-08,--,na
86.029,191.75,0.0,3.1217050000000004e-08,--,na
86.029,192.0,0.0,3.32337e-08,--,na
86.029,192.25,0.0,3.1418400000000006e-08,--,na
86.029,192.5,0.0,3.20157e-08,--,na
86.029,192.75,0.0,3.3129e-08,--,na
86.029,193.0,0.0,3.44144e-08,--,na
86.029,193.25,0.0,3.1709849999999996e-08,--,na
86.029,193.5,0.0,3.213285e-08,--,na
86.029,193.75,0.0,3.3095799999999996e-08,--,na
86.029,194.0,0.0,3.14889e-08,--,na
86.029,194.25,0.0,3.4708999999999997e-08,--,na
86.029,194.5,0.0,3.127235e-08,--,na
86.029,194.75,0.0,3.21884e-08,--,na
86.029,195.0,0.0,3.258665e-08,--,na
86.029,195.25,0.0,3.1363e-08,--,na
86.029,195.5,0.0,3.161525e-08,--,na
86.029,195.75,0.0,3.115035e-08,--,na
86.029,196.0,0.0,3.30988e-08,--,na
86.029,196.25,0.0,3.11448e-08,--,na
86.029,196.5,0.0,3.22971e-08,--,na
86.029,196.75,0.0,3.08006e-08,--,na
86.029,197.0,0.0,3.14903e-08,--,na
86.029,197.25,0.0,3.56871e-08,--,na
86.029,197.5,0.0,3.099795e-08,--,na
86.029,197.75,0.0,3.18123e-08,--,na
86.029,198.0,0.0,3.127975e-08,--,na
86.029,198.25,0.0,3.05778e-08,--,na
86.029,198.5,0.0,3.6716550000000006e-08,--,na
86.029,198.75,0.0,3.16884e-08,--,na
86.029,199.0,0.0,3.100465e-08,--,na
86.029,199.25,0.0,3.0726e-08,--,na
86.029,199.5,0.0,3.0358450000000004e-08,--,na
86.029,199.75,0.0,3.26005e-08,--,na
86.029,200.0,0.0,3.182485e-08,--,na
86.029,200.25,0.0,3.2388250000000005e-08,--,na
86.029,200.5,0.0,3.038425e-08,--,na
86.029,200.75,0.0,3.14371e-08,--,na
86.029,201.0,0.0,3.30883e-08,--,na
86.029,201.25,0.0,3.223815e-08,--,na
86.029,201.5,0.0,3.35631e-08,--,na
86.029,201.75,0.0,2.95939e-08,--,na
86.029,202.0,0.0,3.37557e-08,--,na
86.029,202.25,0.0,3.3113899999999996e-08,--,na
86.029,202.5,0.0,3.15823e-08,--,na
86.029,202.75,0.0,3.3395749999999996e-08,--,na
86.029,203.0,0.0,3.5357599999999996e-08,--,na
86.029,203.25,0.0,3.37122e-08,--,na
86.029,203.5,0.0,3.5870500000000003e-08,--,na
86.029,203.75,0.0,3.5732e-08,--,na
86.029,204.0,0.0,3.580375e-08,--,na
86.029,204.25,0.0,3.49171e-08,--,na
86.029,204.5,0.0,3.636545e-08,--,na
86.029,204.75,0.0,3.59054e-08,--,na
86.029,205.0,0.0,3.700065e-08,--,na
86.029,205.25,0.0,3.73858e-08,--,na
86.029,205.5,0.0,3.80346e-08,--,na
86.029,205.75,0.0,3.76359e-08,--,na
86.029,206.0,0.0,3.823145e-08,--,na
86.029,206.25,0.0,3.8839900000000004e-08,--,na
86.029,206.5,0.0,3.88744e-08,--,na
86.029,206.75,0.0,3.92089e-08,--,na
86.029,207.0,0.0,3.901615e-08,--,na
86.029,207.25,0.0,3.9577750000000005e-08,--,na
86.029,207.5,0.0,4.0032e-08,--,na
86.029,207.75,0.0,3.99178e-08,--,na
86.029,208.0,0.0,4.07684e-08,--,na
86.029,208.25,0.0,4.04369e-08,--,na
86.029,208.5,0.0,4.129355e-08,--,na
86.029,208.75,0.0,4.12858e-08,--,na
86.029,209.0,0.0,4.10745e-08,--,na
86.029,209.25,0.0,4.21609e-08,--,na
86.029,209.5,0.0,4.13709e-08,--,na
86.029,209.75,0.0,4.04539e-08,--,na
86.029,210.0,0.0,4.067985e-08,--,na
86.029,210.25,0.0,3.99533e-08,--,na
86.029,210.5,0.0,4.089635e-08,--,na
86.029,210.75,0.0,4.10721e-08,--,na
86.029,211.0,0.0,4.014945e-08,--,na
86.029,211.25,0.0,3.98254e-08,--,na
86.029,211.5,0.0,3.8293349999999997e-08,--,na
86.029,211.75,0.0,3.99726e-08,--,na
86.029,212.0,0.0,3.914855e-08,--,na
86.029,212.25,0.0,3.89026e-08,--,na
86.029,212.5,0.0,3.8384050000000004e-08,--,na
86.029,212.75,0.0,3.78006e-08,--,na
86.029,213.0,0.0,3.78933e-08,--,na
86.029,213.25,0.0,3.788665e-08,--,na
86.029,213.5,0.0,3.68239e-08,--,na
86.029,213.75,0.0,3.730505e-08,--,na
86.029,214.0,0.0,3.64336e-08,--,na
86.029,214.25,0.0,3.5608e-08,--,na
86.029,214.5,0.0,3.50042e-08,--,na
86.029,214.75,0.0,3.487705e-08,--,na
86.029,215.0,0.0,3.59689e-08,--,na
86.029,215.25,0.0,3.4308799999999996e-08,--,na
86.029,215.5,0.0,3.31946e-08,--,na
86.029,215.75,0.0,3.422795e-08,--,na
86.029,216.0,0.0,3.371765e-08,--,na
86.029,216.25,0.0,3.25286e-08,--,na
86.029,216.5,0.0,3.2945e-08,--,na
86.029,216.75,0.0,3.267735e-08,--,na
86.029,217.0,0.0,3.226425e-08,--,na
86.029,217.25,0.0,3.2073e-08,--,na
86.029,217.5,0.0,3.28291e-08,--,na
86.029,217.75,0.0,3.18431e-08,--,na
86.029,218.0,0.0,3.1414299999999996e-08,--,na
86.029,218.25,0.0,3.164435e-08,--,na
86.029,218.5,0.0,3.11559e-08,--,na
86.029,218.75,0.0,3.13904e-08,--,na
86.029,219.0,0.0,3.12072e-08,--,na
86.029,219.25,0.0,3.12279e-08,--,na
86.029,219.5,0.0,3.17703e-08,--,na
86.029,219.75,0.0,3.153865e-08,--,na
86.029,220.0,0.0,3.20282e-08,--,na
86.029,220.25,0.0,3.17551e-08,--,na
86.029,220.5,0.0,3.23574e-08,--,na
86.029,220.75,0.0,3.139495e-08,--,na
86.029,221.0,0.0,2.9807e-08,--,na
86.029,221.25,0.0,3.224365e-08,--,na
86.029,221.5,0.0,3.24657e-08,--,na
86.029,221.75,0.0,3.33399e-08,--,na
86.029,222.0,0.0,3.20273e-08,--,na
86.029,222.25,0.0,3.28867e-08,--,na
86.029,222.5,0.0,3.27764e-08,--,na
86.029,222.75,0.0,3.3929950000000004e-08,--,na
86.029,223.0,0.0,3.274995e-08,--,na
86.029,223.25,0.0,3.21136e-08,--,na
86.029,223.5,0.0,3.26135e-08,--,na
86.029,223.75,0.0,3.597485e-08,--,na
86.029,224.0,0.0,3.188355e-08,--,na
86.029,224.25,0.0,3.29797e-08,--,na
86.029,224.5,0.0,3.3341649999999996e-08,--,na
86.029,224.75,0.0,3.0887e-08,--,na
86.029,225.0,0.0,3.3526850000000005e-08,--,na
86.029,225.25,0.0,3.23648e-08,--,na
86.029,225.5,0.0,3.32969e-08,--,na
86.029,225.75,0.0,3.23387e-08,--,na
86.029,226.0,0.0,3.3460699999999995e-08,--,na
86.029,226.25,0.0,3.1937500000000004e-08,--,na
86.029,226.5,0.0,3.29017e-08,--,na
86.029,226.75,0.0,3.51065e-08,--,na
86.029,227.0,0.0,3.520875e-08,--,na
86.029,227.25,0.0,3.38047e-08,--,na
86.029,227.5,0.0,3.46568e-08,--,na
86.029,227.75,0.0,3.49696e-08,--,na
86.029,228.0,0.0,3.493205e-08,--,na
86.029,228.25,0.0,3.508465e-08,--,na
86.029,228.5,0.0,3.47734e-08,--,na
86.029,228.75,0.0,3.4262999999999994e-08,--,na
86.029,229.0,0.0,3.28236e-08,--,na
86.029,229.25,0.0,3.376005e-08,--,na
86.029,229.5,0.0,3.54647e-08,--,na
86.029,229.75,0.0,3.489975e-08,--,na
86.029,230.0,0.0,3.59169e-08,--,na
86.029,230.25,0.0,3.46563e-08,--,na
86.029,230.5,0.0,3.74472e-08,--,na
86.029,230.75,0.0,3.85823e-08,--,na
86.029,231.0,0.0,3.808485e-08,--,na
86.029,231.25,0.0,3.69019e-08,--,na
86.029,231.5,0.0,3.77723e-08,--,na
86.029,231.75,0.0,3.85752e-08,--,na
86.029,232.0,0.0,3.82416e-08,--,na
86.029,232.25,0.0,3.85958e-08,--,na
86.029,232.5,0.0,3.9061849999999995e-08,--,na
86.029,232.75,0.0,3.97837e-08,--,na
86.029,233.0,0.0,3.9383099999999995e-08,--,na
86.029,233.25,0.0,4.1141e-08,--,na
86.029,233.5,0.0,4.04066e-08,--,na
86.029,233.75,0.0,4.1132450000000005e-08,--,na
86.029,234.0,0.0,4.1289299999999996e-08,--,na
86.029,234.25,0.0,3.99586e-08,--,na
86.029,234.5,0.0,4.19136e-08,--,na
86.029,234.75,0.0,4.034065e-08,--,na
86.029,235.0,0.0,4.1092550000000005e-08,--,na
86.029,235.25,0.0,4.10634e-08,--,na
86.029,235.5,0.0,4.11238e-08,--,na
86.029,235.75,0.0,4.067185e-08,--,na
86.029,236.0,0.0,4.057725e-08,--,na
86.029,236.25,0.0,4.31606e-08,--,na
86.029,236.5,0.0,4.305095e-08,--,na
86.029,236.75,0.0,3.96771e-08,--,na
86.029,237.0,0.0,4.302925e-08,--,na
86.029,237.25,0.0,4.32853e-08,--,na
86.029,237.5,0.0,4.3149e-08,--,na
86.029,237.75,0.0,4.2384e-08,--,na
86.029,238.0,0.0,4.342655e-08,--,na
86.029,238.25,0.0,4.42847e-08,--,na
86.029,238.5,0.0,4.442385e-08,--,na
86.029,238.75,0.0,4.39213e-08,--,na
86.029,239.0,0.0,4.5056650000000005e-08,--,na
86.029,239.25,0.0,4.39174e-08,--,na
86.029,239.5,0.0,4.3759800000000005e-08,--,na
86.029,239.75,0.0,4.61938e-08,--,na
86.029,240.0,0.0,4.473315e-08,--,na
86.029,240.25,0.0,4.46261e-08,--,na
86.029,240.5,0.0,4.6254600000000004e-08,--,na
86.029,240.75,0.0,4.56109e-08,--,na
86.029,241.0,0.0,4.623445e-08,--,na
86.029,241.25,0.0,4.61252e-08,--,na
86.029,241.5,0.0,4.642885e-08,--,na
86.029,241.75,0.0,4.6816800000000004e-08,--,na
86.029,242.0,0.0,4.665175e-08,--,na
86.029,242.25,0.0,4.63164e-08,--,na
86.029,242.5,0.0,4.78029e-08,--,na
86.029,242.75,0.0,4.7371499999999995e-08,--,na
86.029,243.0,0.0,4.8612549999999995e-08,--,na
86.029,243.25,0.0,4.69867e-08,--,na
86.029,243.5,0.0,4.923795e-08,--,na
86.029,243.75,0.0,4.85753e-08,--,na
86.029,244.0,0.0,4.882855e-08,--,na
86.029,244.25,0.0,4.92626e-08,--,na
86.029,244.5,0.0,5.137915e-08,--,na
86.029,244.75,0.0,4.96999e-08,--,na
86.029,245.0,0.0,4.98647e-08,--,na
86.029,245.25,0.0,5.04311e-08,--,na
86.029,245.5,0.0,5.075675e-08,--,na
86.029,245.75,0.0,5.04424e-08,--,na
86.029,246.0,0.0,5.08166e-08,--,na
86.029,246.25,0.0,5.24557e-08,--,na
86.029,246.5,0.0,5.187485e-08,--,na
86.029,246.75,0.0,5.0071100000000004e-08,--,na
86.029,247.0,0.0,5.04918e-08,--,na
86.029,247.25,0.0,5.18525e-08,--,na
86.029,247.5,0.0,5.16164e-08,--,na
86.029,247.75,0.0,5.2689599999999996e-08,--,na
86.029,248.0,0.0,5.16759e-08,--,na
86.029,248.25,0.0,5.09991e-08,--,na
86.029,248.5,0.0,5.20763e-08,--,na
86.029,248.75,0.0,5.2271000000000005e-08,--,na
86.029,249.0,0.0,5.45178e-08,--,na
86.029,249.25,0.0,5.26534e-08,--,na
86.029,249.5,0.0,4.8207599999999996e-08,--,na
86.029,249.75,0.0,5.128615e-08,--,na
